image_url_1,choice_1_1,choice_1_2,choice_1_3,choice_1_4,image_url_2,choice_2_1,choice_2_2,choice_2_3,choice_2_4,image_url_3,choice_3_1,choice_3_2,choice_3_3,choice_3_4,image_url_4,choice_4_1,choice_4_2,choice_4_3,choice_4_4,image_url_5,choice_5_1,choice_5_2,choice_5_3,choice_5_4,image_url_6,choice_6_1,choice_6_2,choice_6_3,choice_6_4,image_url_7,choice_7_1,choice_7_2,choice_7_3,choice_7_4,image_url_8,choice_8_1,choice_8_2,choice_8_3,choice_8_4,image_url_9,choice_9_1,choice_9_2,choice_9_3,choice_9_4,image_url_10,choice_10_1,choice_10_2,choice_10_3,choice_10_4
train/n04456115/images/n04456115_11.JPEG,backpack,kimono,sandal,cardigan,train/n09193705/images/n09193705_405.JPEG,sulphur butterfly,torch,magnetic compass,backpack,train/n04456115/images/n04456115_58.JPEG,backpack,oboe,torch,alp,train/n04456115/images/n04456115_143.JPEG,cardigan,torch,magnetic compass,pizza,train/n04456115/images/n04456115_199.JPEG,magnetic compass,torch,oboe,kimono,train/n04456115/images/n04456115_68.JPEG,oboe,kimono,cardigan,backpack,train/n02281406/images/n02281406_308.JPEG,torch,oboe,cardigan,pizza,train/n03617480/images/n03617480_352.JPEG,kimono,pizza,torch,magnetic compass,train/n02769748/images/n02769748_262.JPEG,pizza,kimono,sandal,backpack,train/n04133789/images/n04133789_210.JPEG,kimono,backpack,alp,cardigan
train/n03706229/images/n03706229_240.JPEG,sulphur butterfly,torch,backpack,sandal,train/n07873807/images/n07873807_495.JPEG,backpack,sandal,alp,sulphur butterfly,train/n04133789/images/n04133789_170.JPEG,kimono,alp,torch,sandal,train/n02769748/images/n02769748_456.JPEG,sandal,oboe,pizza,cardigan,train/n03617480/images/n03617480_318.JPEG,sandal,cardigan,oboe,magnetic compass,train/n02769748/images/n02769748_386.JPEG,sulphur butterfly,alp,magnetic compass,cardigan,train/n02769748/images/n02769748_347.JPEG,sandal,pizza,kimono,alp,train/n09193705/images/n09193705_32.JPEG,oboe,sandal,pizza,kimono,train/n07873807/images/n07873807_92.JPEG,pizza,sandal,alp,backpack,train/n02769748/images/n02769748_54.JPEG,sulphur butterfly,cardigan,torch,pizza
train/n02769748/images/n02769748_426.JPEG,kimono,sulphur butterfly,cardigan,torch,train/n02281406/images/n02281406_383.JPEG,oboe,pizza,sulphur butterfly,backpack,train/n02281406/images/n02281406_103.JPEG,backpack,sandal,magnetic compass,cardigan,train/n04456115/images/n04456115_219.JPEG,pizza,oboe,kimono,alp,train/n04133789/images/n04133789_132.JPEG,pizza,cardigan,sandal,sulphur butterfly,train/n02963159/images/n02963159_372.JPEG,sulphur butterfly,alp,pizza,cardigan,train/n09193705/images/n09193705_26.JPEG,magnetic compass,pizza,kimono,backpack,train/n02281406/images/n02281406_9.JPEG,sulphur butterfly,pizza,torch,cardigan,train/n03706229/images/n03706229_162.JPEG,oboe,sandal,sulphur butterfly,alp,train/n02963159/images/n02963159_275.JPEG,cardigan,alp,oboe,sandal
train/n04456115/images/n04456115_463.JPEG,cardigan,oboe,kimono,sandal,train/n02963159/images/n02963159_41.JPEG,torch,kimono,pizza,oboe,train/n09193705/images/n09193705_190.JPEG,pizza,kimono,cardigan,torch,train/n02963159/images/n02963159_98.JPEG,oboe,pizza,magnetic compass,sandal,train/n03838899/images/n03838899_57.JPEG,alp,magnetic compass,torch,backpack,train/n02963159/images/n02963159_15.JPEG,alp,magnetic compass,oboe,backpack,train/n03706229/images/n03706229_161.JPEG,pizza,sandal,sulphur butterfly,backpack,train/n02963159/images/n02963159_201.JPEG,cardigan,sandal,pizza,oboe,train/n04456115/images/n04456115_67.JPEG,pizza,sandal,alp,backpack,train/n03838899/images/n03838899_104.JPEG,sandal,alp,kimono,backpack
train/n07873807/images/n07873807_210.JPEG,alp,cardigan,backpack,kimono,train/n03706229/images/n03706229_416.JPEG,torch,backpack,oboe,kimono,train/n03838899/images/n03838899_490.JPEG,sulphur butterfly,magnetic compass,pizza,alp,train/n02769748/images/n02769748_279.JPEG,pizza,sulphur butterfly,kimono,torch,train/n07873807/images/n07873807_54.JPEG,magnetic compass,alp,torch,backpack,train/n02769748/images/n02769748_131.JPEG,sulphur butterfly,alp,kimono,pizza,train/n03706229/images/n03706229_282.JPEG,kimono,sandal,pizza,sulphur butterfly,train/n04456115/images/n04456115_441.JPEG,pizza,cardigan,kimono,oboe,train/n07873807/images/n07873807_116.JPEG,kimono,sandal,sulphur butterfly,pizza,train/n07873807/images/n07873807_190.JPEG,backpack,cardigan,pizza,sandal
train/n02281406/images/n02281406_208.JPEG,sulphur butterfly,alp,cardigan,kimono,train/n02281406/images/n02281406_377.JPEG,kimono,sulphur butterfly,oboe,sandal,train/n04456115/images/n04456115_407.JPEG,oboe,sulphur butterfly,pizza,cardigan,train/n03617480/images/n03617480_421.JPEG,sandal,cardigan,backpack,alp,train/n03706229/images/n03706229_239.JPEG,oboe,magnetic compass,torch,cardigan,train/n09193705/images/n09193705_166.JPEG,backpack,sulphur butterfly,oboe,alp,train/n02769748/images/n02769748_93.JPEG,cardigan,magnetic compass,kimono,pizza,train/n02963159/images/n02963159_426.JPEG,magnetic compass,backpack,alp,torch,train/n02281406/images/n02281406_264.JPEG,torch,kimono,pizza,magnetic compass,train/n03617480/images/n03617480_91.JPEG,alp,torch,pizza,oboe
train/n02769748/images/n02769748_180.JPEG,cardigan,magnetic compass,backpack,oboe,train/n03617480/images/n03617480_305.JPEG,magnetic compass,oboe,backpack,torch,train/n03706229/images/n03706229_427.JPEG,backpack,oboe,kimono,sandal,train/n03617480/images/n03617480_18.JPEG,pizza,backpack,sulphur butterfly,oboe,train/n03838899/images/n03838899_292.JPEG,pizza,sandal,torch,oboe,train/n07873807/images/n07873807_373.JPEG,oboe,torch,kimono,magnetic compass,train/n02281406/images/n02281406_141.JPEG,kimono,alp,sandal,torch,train/n03838899/images/n03838899_134.JPEG,magnetic compass,pizza,sulphur butterfly,torch,train/n09193705/images/n09193705_204.JPEG,kimono,magnetic compass,sulphur butterfly,torch,train/n04133789/images/n04133789_391.JPEG,kimono,alp,backpack,sulphur butterfly
train/n03706229/images/n03706229_356.JPEG,kimono,alp,sulphur butterfly,magnetic compass,train/n03617480/images/n03617480_22.JPEG,oboe,pizza,backpack,alp,train/n03617480/images/n03617480_175.JPEG,kimono,pizza,alp,sandal,train/n04456115/images/n04456115_268.JPEG,magnetic compass,sulphur butterfly,kimono,cardigan,train/n07873807/images/n07873807_71.JPEG,sandal,kimono,oboe,sulphur butterfly,train/n07873807/images/n07873807_264.JPEG,torch,alp,oboe,backpack,train/n02769748/images/n02769748_345.JPEG,sulphur butterfly,backpack,kimono,alp,train/n09193705/images/n09193705_456.JPEG,pizza,alp,sulphur butterfly,oboe,train/n09193705/images/n09193705_424.JPEG,cardigan,torch,kimono,backpack,train/n03706229/images/n03706229_342.JPEG,oboe,kimono,cardigan,backpack
train/n03617480/images/n03617480_401.JPEG,magnetic compass,alp,kimono,backpack,train/n02963159/images/n02963159_460.JPEG,torch,sulphur butterfly,oboe,kimono,train/n02281406/images/n02281406_329.JPEG,sulphur butterfly,cardigan,backpack,sandal,train/n03838899/images/n03838899_5.JPEG,pizza,magnetic compass,torch,alp,train/n09193705/images/n09193705_100.JPEG,sandal,torch,sulphur butterfly,backpack,train/n02963159/images/n02963159_458.JPEG,torch,oboe,sulphur butterfly,alp,train/n03617480/images/n03617480_7.JPEG,pizza,oboe,torch,sulphur butterfly,train/n09193705/images/n09193705_265.JPEG,oboe,magnetic compass,cardigan,kimono,train/n04133789/images/n04133789_310.JPEG,magnetic compass,sandal,pizza,alp,train/n02769748/images/n02769748_311.JPEG,backpack,oboe,magnetic compass,sulphur butterfly
train/n03838899/images/n03838899_42.JPEG,alp,backpack,sulphur butterfly,cardigan,train/n02769748/images/n02769748_80.JPEG,sulphur butterfly,backpack,sandal,oboe,train/n03617480/images/n03617480_465.JPEG,cardigan,oboe,backpack,sulphur butterfly,train/n02281406/images/n02281406_471.JPEG,magnetic compass,oboe,kimono,torch,train/n03838899/images/n03838899_288.JPEG,backpack,kimono,cardigan,sulphur butterfly,train/n02769748/images/n02769748_87.JPEG,pizza,oboe,sulphur butterfly,magnetic compass,train/n04456115/images/n04456115_233.JPEG,oboe,sandal,torch,pizza,train/n09193705/images/n09193705_428.JPEG,cardigan,sulphur butterfly,backpack,magnetic compass,train/n03706229/images/n03706229_140.JPEG,kimono,sulphur butterfly,cardigan,magnetic compass,train/n07873807/images/n07873807_319.JPEG,torch,alp,kimono,sulphur butterfly
train/n04456115/images/n04456115_70.JPEG,sulphur butterfly,cardigan,alp,torch,train/n09193705/images/n09193705_167.JPEG,pizza,magnetic compass,alp,backpack,train/n04133789/images/n04133789_342.JPEG,sulphur butterfly,pizza,backpack,oboe,train/n04456115/images/n04456115_398.JPEG,sandal,sulphur butterfly,pizza,backpack,train/n03838899/images/n03838899_250.JPEG,cardigan,sulphur butterfly,backpack,oboe,train/n07873807/images/n07873807_171.JPEG,kimono,pizza,torch,sulphur butterfly,train/n07873807/images/n07873807_444.JPEG,oboe,magnetic compass,sandal,torch,train/n04133789/images/n04133789_115.JPEG,sandal,oboe,kimono,torch,train/n03617480/images/n03617480_0.JPEG,alp,magnetic compass,sulphur butterfly,backpack,train/n04456115/images/n04456115_319.JPEG,alp,torch,pizza,backpack
train/n03617480/images/n03617480_123.JPEG,sulphur butterfly,magnetic compass,cardigan,backpack,train/n03617480/images/n03617480_243.JPEG,torch,magnetic compass,cardigan,sulphur butterfly,train/n09193705/images/n09193705_484.JPEG,sulphur butterfly,pizza,magnetic compass,sandal,train/n02963159/images/n02963159_44.JPEG,cardigan,magnetic compass,alp,pizza,train/n04133789/images/n04133789_453.JPEG,backpack,torch,alp,cardigan,train/n03617480/images/n03617480_320.JPEG,alp,magnetic compass,sandal,torch,train/n03706229/images/n03706229_116.JPEG,sandal,alp,cardigan,pizza,train/n03617480/images/n03617480_289.JPEG,cardigan,kimono,magnetic compass,sandal,train/n07873807/images/n07873807_417.JPEG,magnetic compass,kimono,sandal,pizza,train/n03617480/images/n03617480_483.JPEG,pizza,sandal,cardigan,torch
train/n04133789/images/n04133789_40.JPEG,pizza,torch,magnetic compass,kimono,train/n02769748/images/n02769748_395.JPEG,alp,kimono,sandal,magnetic compass,train/n09193705/images/n09193705_249.JPEG,backpack,kimono,cardigan,alp,train/n09193705/images/n09193705_79.JPEG,magnetic compass,sandal,backpack,oboe,train/n07873807/images/n07873807_457.JPEG,magnetic compass,backpack,pizza,torch,train/n09193705/images/n09193705_488.JPEG,alp,oboe,kimono,magnetic compass,train/n09193705/images/n09193705_481.JPEG,cardigan,oboe,sandal,pizza,train/n03706229/images/n03706229_347.JPEG,sandal,oboe,kimono,sulphur butterfly,train/n09193705/images/n09193705_18.JPEG,cardigan,sulphur butterfly,sandal,kimono,train/n02281406/images/n02281406_434.JPEG,magnetic compass,alp,backpack,cardigan
train/n03838899/images/n03838899_72.JPEG,magnetic compass,alp,sandal,torch,train/n04456115/images/n04456115_151.JPEG,cardigan,backpack,pizza,sulphur butterfly,train/n03838899/images/n03838899_171.JPEG,pizza,magnetic compass,alp,kimono,train/n04133789/images/n04133789_135.JPEG,cardigan,sandal,backpack,sulphur butterfly,train/n04133789/images/n04133789_162.JPEG,magnetic compass,oboe,alp,backpack,train/n04133789/images/n04133789_232.JPEG,cardigan,sandal,torch,oboe,train/n02963159/images/n02963159_73.JPEG,sulphur butterfly,magnetic compass,torch,cardigan,train/n07873807/images/n07873807_163.JPEG,cardigan,oboe,sandal,sulphur butterfly,train/n03706229/images/n03706229_483.JPEG,oboe,magnetic compass,pizza,torch,train/n07873807/images/n07873807_276.JPEG,oboe,magnetic compass,cardigan,sulphur butterfly
train/n03838899/images/n03838899_108.JPEG,magnetic compass,oboe,sandal,backpack,train/n02769748/images/n02769748_250.JPEG,cardigan,backpack,torch,oboe,train/n02769748/images/n02769748_352.JPEG,magnetic compass,alp,cardigan,oboe,train/n02963159/images/n02963159_243.JPEG,magnetic compass,sandal,pizza,oboe,train/n07873807/images/n07873807_277.JPEG,torch,pizza,cardigan,magnetic compass,train/n02769748/images/n02769748_334.JPEG,magnetic compass,torch,alp,sandal,train/n02963159/images/n02963159_52.JPEG,cardigan,oboe,alp,sandal,train/n02963159/images/n02963159_394.JPEG,magnetic compass,backpack,cardigan,alp,train/n02281406/images/n02281406_402.JPEG,cardigan,sandal,kimono,torch,train/n07873807/images/n07873807_72.JPEG,kimono,cardigan,pizza,oboe
train/n03617480/images/n03617480_119.JPEG,sulphur butterfly,backpack,sandal,magnetic compass,train/n04133789/images/n04133789_434.JPEG,sandal,torch,pizza,sulphur butterfly,train/n02769748/images/n02769748_264.JPEG,kimono,cardigan,oboe,sulphur butterfly,train/n09193705/images/n09193705_115.JPEG,alp,sulphur butterfly,cardigan,magnetic compass,train/n02963159/images/n02963159_168.JPEG,torch,alp,sulphur butterfly,pizza,train/n04456115/images/n04456115_31.JPEG,backpack,alp,magnetic compass,torch,train/n07873807/images/n07873807_83.JPEG,sandal,sulphur butterfly,torch,alp,train/n03617480/images/n03617480_214.JPEG,kimono,alp,sandal,cardigan,train/n03617480/images/n03617480_229.JPEG,kimono,torch,backpack,sandal,train/n04456115/images/n04456115_174.JPEG,sandal,cardigan,backpack,kimono
train/n04133789/images/n04133789_6.JPEG,magnetic compass,backpack,oboe,cardigan,train/n04456115/images/n04456115_15.JPEG,sulphur butterfly,kimono,oboe,alp,train/n03617480/images/n03617480_408.JPEG,kimono,torch,oboe,magnetic compass,train/n07873807/images/n07873807_405.JPEG,backpack,sulphur butterfly,sandal,magnetic compass,train/n02769748/images/n02769748_237.JPEG,pizza,backpack,kimono,oboe,train/n03838899/images/n03838899_406.JPEG,cardigan,pizza,torch,magnetic compass,train/n04133789/images/n04133789_108.JPEG,sandal,pizza,cardigan,sulphur butterfly,train/n03838899/images/n03838899_310.JPEG,alp,magnetic compass,sandal,backpack,train/n03706229/images/n03706229_450.JPEG,sulphur butterfly,sandal,alp,backpack,train/n07873807/images/n07873807_263.JPEG,sulphur butterfly,sandal,magnetic compass,oboe
train/n02769748/images/n02769748_450.JPEG,alp,backpack,torch,cardigan,train/n02769748/images/n02769748_46.JPEG,cardigan,pizza,sulphur butterfly,sandal,train/n09193705/images/n09193705_338.JPEG,oboe,cardigan,backpack,sandal,train/n02963159/images/n02963159_310.JPEG,backpack,pizza,oboe,torch,train/n03617480/images/n03617480_287.JPEG,sandal,cardigan,backpack,oboe,train/n02963159/images/n02963159_418.JPEG,kimono,torch,cardigan,oboe,train/n04456115/images/n04456115_37.JPEG,cardigan,magnetic compass,sandal,sulphur butterfly,train/n02281406/images/n02281406_26.JPEG,backpack,oboe,pizza,sandal,train/n02769748/images/n02769748_8.JPEG,sandal,cardigan,kimono,pizza,train/n07873807/images/n07873807_451.JPEG,kimono,torch,cardigan,oboe
train/n03706229/images/n03706229_421.JPEG,torch,kimono,oboe,pizza,train/n04133789/images/n04133789_129.JPEG,backpack,magnetic compass,kimono,alp,train/n02769748/images/n02769748_419.JPEG,torch,kimono,sandal,alp,train/n04456115/images/n04456115_372.JPEG,backpack,torch,sandal,kimono,train/n04133789/images/n04133789_418.JPEG,backpack,pizza,kimono,magnetic compass,train/n03617480/images/n03617480_365.JPEG,alp,oboe,magnetic compass,pizza,train/n02769748/images/n02769748_189.JPEG,pizza,torch,magnetic compass,sandal,train/n09193705/images/n09193705_162.JPEG,alp,kimono,cardigan,pizza,train/n03617480/images/n03617480_179.JPEG,backpack,kimono,alp,oboe,train/n02769748/images/n02769748_277.JPEG,oboe,magnetic compass,cardigan,sulphur butterfly
train/n03617480/images/n03617480_139.JPEG,oboe,sandal,alp,kimono,train/n07873807/images/n07873807_191.JPEG,cardigan,backpack,magnetic compass,alp,train/n02963159/images/n02963159_468.JPEG,torch,pizza,backpack,sandal,train/n02963159/images/n02963159_120.JPEG,kimono,oboe,sulphur butterfly,torch,train/n03617480/images/n03617480_349.JPEG,sulphur butterfly,alp,torch,kimono,train/n09193705/images/n09193705_263.JPEG,backpack,sandal,pizza,torch,train/n07873807/images/n07873807_147.JPEG,oboe,torch,magnetic compass,kimono,train/n03838899/images/n03838899_275.JPEG,kimono,oboe,pizza,sandal,train/n07873807/images/n07873807_19.JPEG,torch,sandal,sulphur butterfly,oboe,train/n02281406/images/n02281406_102.JPEG,sandal,magnetic compass,kimono,alp
train/n03706229/images/n03706229_72.JPEG,cardigan,kimono,sandal,pizza,train/n02281406/images/n02281406_313.JPEG,cardigan,alp,kimono,sulphur butterfly,train/n02281406/images/n02281406_429.JPEG,pizza,magnetic compass,sandal,alp,train/n02281406/images/n02281406_181.JPEG,oboe,torch,pizza,alp,train/n03838899/images/n03838899_472.JPEG,kimono,cardigan,torch,alp,train/n07873807/images/n07873807_381.JPEG,magnetic compass,sulphur butterfly,sandal,backpack,train/n09193705/images/n09193705_333.JPEG,backpack,sulphur butterfly,cardigan,torch,train/n03706229/images/n03706229_399.JPEG,cardigan,magnetic compass,pizza,sulphur butterfly,train/n02769748/images/n02769748_430.JPEG,kimono,cardigan,pizza,oboe,train/n03838899/images/n03838899_351.JPEG,magnetic compass,oboe,alp,backpack
train/n02769748/images/n02769748_82.JPEG,sandal,kimono,magnetic compass,pizza,train/n02281406/images/n02281406_95.JPEG,alp,sulphur butterfly,pizza,magnetic compass,train/n02769748/images/n02769748_128.JPEG,backpack,sandal,pizza,sulphur butterfly,train/n02963159/images/n02963159_72.JPEG,pizza,oboe,kimono,magnetic compass,train/n04456115/images/n04456115_22.JPEG,torch,pizza,sandal,oboe,train/n02281406/images/n02281406_251.JPEG,sulphur butterfly,oboe,cardigan,alp,train/n03706229/images/n03706229_376.JPEG,kimono,sandal,alp,cardigan,train/n07873807/images/n07873807_442.JPEG,cardigan,sulphur butterfly,kimono,oboe,train/n02281406/images/n02281406_116.JPEG,sandal,alp,pizza,kimono,train/n09193705/images/n09193705_76.JPEG,kimono,sulphur butterfly,backpack,sandal
train/n04456115/images/n04456115_107.JPEG,sandal,kimono,magnetic compass,alp,train/n02963159/images/n02963159_436.JPEG,pizza,cardigan,alp,oboe,train/n04133789/images/n04133789_269.JPEG,cardigan,oboe,sandal,backpack,train/n04133789/images/n04133789_394.JPEG,sulphur butterfly,backpack,kimono,alp,train/n07873807/images/n07873807_452.JPEG,sulphur butterfly,backpack,oboe,sandal,train/n02281406/images/n02281406_43.JPEG,pizza,sulphur butterfly,backpack,cardigan,train/n02963159/images/n02963159_247.JPEG,torch,sulphur butterfly,magnetic compass,cardigan,train/n04133789/images/n04133789_487.JPEG,oboe,kimono,cardigan,sandal,train/n02281406/images/n02281406_473.JPEG,backpack,cardigan,torch,oboe,train/n02281406/images/n02281406_248.JPEG,pizza,backpack,magnetic compass,sulphur butterfly
train/n02769748/images/n02769748_434.JPEG,sandal,pizza,sulphur butterfly,kimono,train/n07873807/images/n07873807_2.JPEG,pizza,magnetic compass,kimono,sandal,train/n02281406/images/n02281406_216.JPEG,kimono,magnetic compass,sulphur butterfly,torch,train/n03838899/images/n03838899_350.JPEG,cardigan,magnetic compass,alp,sandal,train/n02281406/images/n02281406_134.JPEG,kimono,pizza,magnetic compass,torch,train/n09193705/images/n09193705_354.JPEG,cardigan,backpack,oboe,sulphur butterfly,train/n03617480/images/n03617480_12.JPEG,pizza,alp,oboe,sandal,train/n04456115/images/n04456115_344.JPEG,oboe,magnetic compass,sandal,cardigan,train/n03617480/images/n03617480_332.JPEG,alp,cardigan,sulphur butterfly,magnetic compass,train/n04133789/images/n04133789_111.JPEG,kimono,backpack,sandal,torch
train/n04456115/images/n04456115_10.JPEG,sulphur butterfly,torch,oboe,kimono,train/n03838899/images/n03838899_265.JPEG,cardigan,magnetic compass,alp,pizza,train/n03706229/images/n03706229_457.JPEG,magnetic compass,oboe,torch,cardigan,train/n07873807/images/n07873807_60.JPEG,sulphur butterfly,oboe,torch,magnetic compass,train/n04133789/images/n04133789_37.JPEG,cardigan,sandal,sulphur butterfly,pizza,train/n02769748/images/n02769748_112.JPEG,magnetic compass,kimono,alp,sandal,train/n03838899/images/n03838899_209.JPEG,cardigan,alp,pizza,kimono,train/n03838899/images/n03838899_86.JPEG,sulphur butterfly,cardigan,oboe,magnetic compass,train/n09193705/images/n09193705_9.JPEG,sulphur butterfly,oboe,kimono,magnetic compass,train/n04456115/images/n04456115_438.JPEG,magnetic compass,sulphur butterfly,sandal,backpack
train/n02281406/images/n02281406_410.JPEG,pizza,magnetic compass,kimono,cardigan,train/n02963159/images/n02963159_414.JPEG,kimono,alp,torch,sulphur butterfly,train/n04456115/images/n04456115_306.JPEG,torch,kimono,alp,oboe,train/n04456115/images/n04456115_240.JPEG,cardigan,sandal,oboe,sulphur butterfly,train/n02281406/images/n02281406_321.JPEG,sulphur butterfly,pizza,torch,sandal,train/n02963159/images/n02963159_421.JPEG,oboe,cardigan,torch,alp,train/n02769748/images/n02769748_33.JPEG,cardigan,pizza,oboe,sulphur butterfly,train/n07873807/images/n07873807_337.JPEG,magnetic compass,kimono,pizza,backpack,train/n03838899/images/n03838899_379.JPEG,sandal,torch,sulphur butterfly,pizza,train/n03706229/images/n03706229_387.JPEG,pizza,sulphur butterfly,torch,kimono
train/n03617480/images/n03617480_381.JPEG,magnetic compass,kimono,sandal,torch,train/n07873807/images/n07873807_143.JPEG,torch,backpack,pizza,cardigan,train/n03838899/images/n03838899_487.JPEG,kimono,torch,sandal,sulphur butterfly,train/n04133789/images/n04133789_287.JPEG,kimono,torch,alp,oboe,train/n02963159/images/n02963159_300.JPEG,alp,torch,pizza,sandal,train/n07873807/images/n07873807_408.JPEG,backpack,alp,sandal,kimono,train/n03838899/images/n03838899_117.JPEG,magnetic compass,kimono,pizza,backpack,train/n02769748/images/n02769748_200.JPEG,kimono,pizza,cardigan,magnetic compass,train/n04133789/images/n04133789_480.JPEG,kimono,pizza,oboe,backpack,train/n07873807/images/n07873807_235.JPEG,cardigan,sulphur butterfly,alp,backpack
train/n04456115/images/n04456115_201.JPEG,magnetic compass,alp,sulphur butterfly,torch,train/n02769748/images/n02769748_165.JPEG,alp,magnetic compass,sulphur butterfly,oboe,train/n03838899/images/n03838899_347.JPEG,kimono,oboe,backpack,pizza,train/n03706229/images/n03706229_131.JPEG,sandal,kimono,backpack,alp,train/n02769748/images/n02769748_104.JPEG,pizza,sulphur butterfly,magnetic compass,cardigan,train/n04456115/images/n04456115_228.JPEG,pizza,oboe,sulphur butterfly,cardigan,train/n02963159/images/n02963159_441.JPEG,sandal,alp,cardigan,pizza,train/n02963159/images/n02963159_234.JPEG,torch,alp,pizza,backpack,train/n04133789/images/n04133789_454.JPEG,backpack,cardigan,pizza,oboe,train/n09193705/images/n09193705_370.JPEG,sandal,sulphur butterfly,magnetic compass,backpack
train/n03617480/images/n03617480_358.JPEG,alp,magnetic compass,kimono,pizza,train/n02963159/images/n02963159_315.JPEG,oboe,alp,magnetic compass,pizza,train/n02769748/images/n02769748_5.JPEG,torch,alp,magnetic compass,sandal,train/n03617480/images/n03617480_85.JPEG,pizza,alp,sulphur butterfly,magnetic compass,train/n03706229/images/n03706229_172.JPEG,torch,oboe,sandal,backpack,train/n07873807/images/n07873807_234.JPEG,backpack,sandal,torch,oboe,train/n07873807/images/n07873807_293.JPEG,cardigan,pizza,backpack,magnetic compass,train/n07873807/images/n07873807_284.JPEG,cardigan,oboe,kimono,torch,train/n09193705/images/n09193705_275.JPEG,pizza,sandal,oboe,backpack,train/n03838899/images/n03838899_318.JPEG,torch,backpack,alp,pizza
train/n09193705/images/n09193705_116.JPEG,alp,pizza,cardigan,magnetic compass,train/n03706229/images/n03706229_349.JPEG,alp,backpack,kimono,torch,train/n03706229/images/n03706229_52.JPEG,sulphur butterfly,pizza,cardigan,kimono,train/n02769748/images/n02769748_127.JPEG,sandal,alp,sulphur butterfly,torch,train/n02963159/images/n02963159_360.JPEG,alp,backpack,magnetic compass,pizza,train/n02769748/images/n02769748_333.JPEG,oboe,cardigan,alp,kimono,train/n02963159/images/n02963159_459.JPEG,sulphur butterfly,cardigan,alp,kimono,train/n04456115/images/n04456115_119.JPEG,sulphur butterfly,backpack,cardigan,pizza,train/n04133789/images/n04133789_45.JPEG,torch,sandal,sulphur butterfly,magnetic compass,train/n02281406/images/n02281406_416.JPEG,oboe,torch,sulphur butterfly,magnetic compass
train/n04133789/images/n04133789_150.JPEG,alp,kimono,pizza,oboe,train/n02769748/images/n02769748_335.JPEG,cardigan,torch,backpack,kimono,train/n02281406/images/n02281406_302.JPEG,pizza,sulphur butterfly,cardigan,alp,train/n02281406/images/n02281406_66.JPEG,sulphur butterfly,oboe,backpack,kimono,train/n02769748/images/n02769748_126.JPEG,magnetic compass,sulphur butterfly,kimono,backpack,train/n03838899/images/n03838899_23.JPEG,alp,pizza,backpack,sandal,train/n07873807/images/n07873807_446.JPEG,backpack,cardigan,alp,torch,train/n03838899/images/n03838899_238.JPEG,backpack,cardigan,sandal,alp,train/n07873807/images/n07873807_363.JPEG,oboe,kimono,sulphur butterfly,cardigan,train/n03706229/images/n03706229_381.JPEG,pizza,alp,torch,oboe
train/n03838899/images/n03838899_327.JPEG,alp,backpack,oboe,cardigan,train/n02281406/images/n02281406_110.JPEG,sulphur butterfly,sandal,pizza,alp,train/n04456115/images/n04456115_423.JPEG,sulphur butterfly,alp,magnetic compass,kimono,train/n02963159/images/n02963159_204.JPEG,oboe,pizza,backpack,sulphur butterfly,train/n07873807/images/n07873807_450.JPEG,cardigan,oboe,backpack,sulphur butterfly,train/n09193705/images/n09193705_144.JPEG,alp,cardigan,sulphur butterfly,oboe,train/n02769748/images/n02769748_382.JPEG,kimono,magnetic compass,oboe,pizza,train/n07873807/images/n07873807_466.JPEG,backpack,oboe,magnetic compass,kimono,train/n04456115/images/n04456115_243.JPEG,sandal,cardigan,pizza,backpack,train/n02281406/images/n02281406_349.JPEG,magnetic compass,oboe,torch,alp
train/n02769748/images/n02769748_99.JPEG,cardigan,magnetic compass,kimono,pizza,train/n07873807/images/n07873807_407.JPEG,sulphur butterfly,oboe,kimono,alp,train/n03838899/images/n03838899_262.JPEG,sandal,kimono,sulphur butterfly,alp,train/n03617480/images/n03617480_415.JPEG,alp,kimono,backpack,pizza,train/n07873807/images/n07873807_260.JPEG,alp,pizza,magnetic compass,cardigan,train/n03617480/images/n03617480_302.JPEG,torch,oboe,backpack,cardigan,train/n03617480/images/n03617480_133.JPEG,magnetic compass,torch,cardigan,sulphur butterfly,train/n02769748/images/n02769748_484.JPEG,kimono,cardigan,sulphur butterfly,magnetic compass,train/n09193705/images/n09193705_109.JPEG,backpack,sandal,magnetic compass,sulphur butterfly,train/n04133789/images/n04133789_73.JPEG,backpack,torch,cardigan,alp
train/n04133789/images/n04133789_478.JPEG,magnetic compass,alp,backpack,torch,train/n02963159/images/n02963159_417.JPEG,pizza,oboe,magnetic compass,alp,train/n07873807/images/n07873807_299.JPEG,torch,pizza,sandal,kimono,train/n09193705/images/n09193705_74.JPEG,sandal,backpack,magnetic compass,oboe,train/n03706229/images/n03706229_418.JPEG,kimono,magnetic compass,sulphur butterfly,pizza,train/n03706229/images/n03706229_43.JPEG,sandal,backpack,kimono,cardigan,train/n04456115/images/n04456115_101.JPEG,magnetic compass,kimono,torch,oboe,train/n07873807/images/n07873807_372.JPEG,sandal,kimono,pizza,cardigan,train/n04133789/images/n04133789_452.JPEG,pizza,magnetic compass,oboe,kimono,train/n04133789/images/n04133789_69.JPEG,sandal,backpack,cardigan,sulphur butterfly
